Date,Month,Channel,Owner,TruckName,Pack Size,DutyCycle,SKU,TotalMileage,Software,Distribution,IUPR,Cost of Sales,Price,Ppk
1/3/2012,12-Mar,Supermarkets,ISB,Theta,8,Standard,Theta 8 Pack Standard,14750,934438,45.62,0.4562,2374.04,63.35,0.6335
1/3/2012,12-Mar,Supermarkets,ISB,Theta,12,Low,Theta 12 Pack Low,211,19841,7.04,0.0704,50.41,94.03,0.9403
1/3/2012,12-Mar,Supermarkets,ISB,Theta,12,High,Theta 12 Pack High,1647,160379,22.36,0.2236,407.46,97.38,0.9738
1/3/2012,12-Mar,Supermarkets,ISB,Theta,12,Standard,Theta 12 Pack Standard,9425,714726,44.65,0.4465,1815.83,75.83,0.7583
1/3/2012,12-Mar,Supermarkets,ISB,Theta,18,Standard,Theta 18 Pack Standard,13460,850718,42.55,0.4255,2161.34,63.2,0.632
1/3/2012,12-Mar,Supermarkets,PickUp,Gamma,12,Standard,Gamma 12 Pack Standard,1316,88494,26.94,0.2694,224.83,67.24,0.6724
1/3/2012,12-Mar,Supermarkets,CabChasis,Alpha,12,Standard,Alpha 12 Pack Standard,2324,182095,34.62,0.3462,462.63,78.35,0.7835
1/3/2012,12-Mar,Supermarkets,CabChasis,Alpha,18,Standard,Alpha 18 Pack Standard,713,51739,10.78,0.1078,131.45,72.57,0.7257
1/3/2012,12-Mar,Supermarkets,ISF,Beta,8,Standard,Beta 8 Pack Standard,2710,296617,39.91,0.3991,753.59,109.45,1.0945
1/3/2012,12-Mar,Supermarkets,ISF,Beta,12,Low,Beta 12 Pack Low,302,38392,5.51,0.0551,97.54,127.13,1.2713
1/3/2012,12-Mar,Supermarkets,ISF,Beta,12,High,Beta 12 Pack High,1015,130547,18.22,0.1822,331.67,128.62,1.2862
1/3/2012,12-Mar,Supermarkets,ISF,Beta,12,Standard,Beta 12 Pack Standard,5224,556861,40.52,0.4052,1414.76,106.6,1.066
1/3/2012,12-Mar,Supermarkets,ISF,Beta,18,Standard,Beta 18 Pack Standard,3774,365815,26.25,0.2625,929.39,96.93,0.9693
1/3/2012,12-Mar,Supermarkets,ISF,Beta,60,Standard,Beta 60 Pack Standard,175,22318,2.69,0.0269,56.7,127.53,1.2753
1/3/2012,12-Mar,Supermarkets,Ventura,Omega,12,Standard,Omega 12 Pack Standard,1322,82729,25.82,0.2582,210.18,62.58,0.6258
1/3/2012,12-Mar,Supermarkets,ISL,Kappa,8,Standard,Kappa 8 Pack Standard,578,51005,14.4,0.144,129.58,88.24,0.8824
1/3/2012,12-Mar,Supermarkets,ISL,Kappa,12,Standard,Kappa 12 Pack Standard,9827,617386,40.73,0.4073,1568.53,62.83,0.6283
1/3/2012,12-Mar,Supermarkets,ISL,Kappa,18,Standard,Kappa 18 Pack Standard,14006,802649,29.18,0.2918,2039.21,57.31,0.5731
1/3/2012,12-Mar,Supermarkets,Vanguard,Pi,12,High,Pi 12 Pack High,430,34988,10.98,0.1098,88.89,81.37,0.8137
1/4/2012,12-Apr,Hypermarkets,ISX,Delta,12,Standard,Delta 12 Pack Standard,2080,117526,99.08,0.9908,298.59,56.5,0.565
1/4/2012,12-Apr,Hypermarkets,ISX,Eta,12,Standard,Eta 12 Pack Standard,789,37169,14.33,0.1433,94.43,47.11,0.4711
1/4/2012,12-Apr,Hypermarkets,ISX,Omicron,8,Standard,Omicron 8 Pack Standard,374,31328,32.37,0.3237,79.59,83.76,0.8376
1/4/2012,12-Apr,Hypermarkets,ISX,Omicron,12,Low,Omicron 12 Pack Low,484,39834,53.64,0.5364,101.2,82.3,0.823
1/4/2012,12-Apr,Hypermarkets,ISX,Omicron,12,High,Omicron 12 Pack High,3485,301848,99.21,0.9921,766.88,86.61,0.8661
1/4/2012,12-Apr,Hypermarkets,ISX,Omicron,12,Standard,Omicron 12 Pack Standard,6096,433189,99.88,0.9988,1100.56,71.06,0.7106
1/4/2012,12-Apr,Hypermarkets,ISX,Omicron,18,Standard,Omicron 18 Pack Standard,18802,1142480,99.97,0.9997,2902.59,60.76,0.6076
1/4/2012,12-Apr,Hypermarkets,ISX,Sigma,12,High,Sigma 12 Pack High,943,146643,96.78,0.9678,372.56,155.51,1.5551
1/4/2012,12-Apr,Hypermarkets,ISX,Sigma,12,Standard,Sigma 12 Pack Standard,1394,200026,97.28,0.9728,508.19,143.49,1.4349
1/4/2012,12-Apr,Hypermarkets,ISX,Tau,12,Standard,Tau 12 Pack Standard,835,60378,95.29,0.9529,153.4,72.31,0.7231
1/4/2012,12-Apr,Hypermarkets,ISB,Epsilon,12,Standard,Epsilon 12 Pack Standard,791,43186,44.48,0.4448,109.72,54.6,0.546
1/4/2012,12-Apr,Hypermarkets,ISB,Iota,12,High,Iota 12 Pack High,574,56257,93.88,0.9388,142.93,98.01,0.9801
1/4/2012,12-Apr,Hypermarkets,ISB,Iota,12,Standard,Iota 12 Pack Standard,1455,125046,96.68,0.9668,317.69,85.94,0.8594
1/4/2012,12-Apr,Hypermarkets,ISB,Lambda,8,Standard,Lambda 8 Pack Standard,991,60221,74.09,0.7409,153,60.77,0.6077
1/4/2012,12-Apr,Hypermarkets,ISB,Lambda,12,Standard,Lambda 12 Pack Standard,3850,215143,98.31,0.9831,546.59,55.88,0.5588
1/4/2012,12-Apr,Hypermarkets,ISB,Mu,12,Standard,Mu 12 Pack Standard,283,42992,60.41,0.6041,109.22,151.92,1.5192
1/4/2012,12-Apr,Hypermarkets,ISB,Theta,6,Standard,Theta 6 Pack Standard,191,19441,18.61,0.1861,49.39,101.79,1.0179
1/4/2012,12-Apr,Hypermarkets,ISB,Theta,8,Standard,Theta 8 Pack Standard,828,75034,99.28,0.9928,190.63,90.62,0.9062
1/4/2012,12-Apr,Hypermarkets,ISB,Theta,12,Low,Theta 12 Pack Low,656,58312,62.63,0.6263,148.15,88.89,0.8889
1/4/2012,12-Apr,Hypermarkets,ISB,Theta,12,High,Theta 12 Pack High,2431,221480,98.91,0.9891,562.69,91.11,0.9111
1/4/2012,12-Apr,Hypermarkets,ISB,Theta,12,Standard,Theta 12 Pack Standard,4817,356176,99.9,0.999,904.9,73.94,0.7394
1/4/2012,12-Apr,Hypermarkets,ISB,Theta,18,Standard,Theta 18 Pack Standard,52003,3048661,99.85,0.9985,7745.44,58.62,0.5862
1/4/2012,12-Apr,Hypermarkets,PickUp,Gamma,12,Standard,Gamma 12 Pack Standard,2735,164787,99.46,0.9946,418.66,60.25,0.6025
1/4/2012,12-Apr,Hypermarkets,CabChasis,Alpha,12,Standard,Alpha 12 Pack Standard,1003,81774,63.15,0.6315,207.76,81.53,0.8153
1/4/2012,12-Apr,Hypermarkets,CabChasis,Alpha,18,Standard,Alpha 18 Pack Standard,2647,189450,92.18,0.9218,481.32,71.57,0.7157
1/4/2012,12-Apr,Hypermarkets,ISF,Beta,8,Standard,Beta 8 Pack Standard,1390,158944,99.81,0.9981,403.81,114.35,1.1435
1/4/2012,12-Apr,Hypermarkets,ISF,Beta,12,Low,Beta 12 Pack Low,468,55200,41.88,0.4188,140.24,117.95,1.1795
1/4/2012,12-Apr,Hypermarkets,ISF,Beta,12,High,Beta 12 Pack High,2059,242951,91.86,0.9186,617.24,117.99,1.1799
1/4/2012,12-Apr,Hypermarkets,ISF,Beta,12,Standard,Beta 12 Pack Standard,7765,765145,100,1,1943.93,98.54,0.9854
1/4/2012,12-Apr,Hypermarkets,ISF,Beta,18,Standard,Beta 18 Pack Standard,6877,637968,96.09,0.9609,1620.82,92.77,0.9277
1/4/2012,12-Apr,Hypermarkets,ISF,Beta,60,Standard,Beta 60 Pack Standard,812,83685,32.27,0.3227,212.61,103.06,1.0306
1/4/2012,12-Apr,Hypermarkets,Ventura,Omega,12,Standard,Omega 12 Pack Standard,908,56192,93.79,0.9379,142.76,61.89,0.6189
1/4/2012,12-Apr,Hypermarkets,ISL,Kappa,8,Standard,Kappa 8 Pack Standard,1213,95973,97.3,0.973,243.83,79.12,0.7912
1/4/2012,12-Apr,Hypermarkets,ISL,Kappa,12,Standard,Kappa 12 Pack Standard,3284,228640,99.41,0.9941,580.88,69.62,0.6962
1/4/2012,12-Apr,Hypermarkets,ISL,Kappa,18,Standard,Kappa 18 Pack Standard,9250,550222,98.18,0.9818,1397.89,59.48,0.5948
1/4/2012,12-Apr,Hypermarkets,Vanguard,Pi,12,High,Pi 12 Pack High,548,42042,66.93,0.6693,106.81,76.72,0.7672
1/4/2012,12-Apr,Supermarkets,ISX,Delta,12,Standard,Delta 12 Pack Standard,883,51928,24.04,0.2404,131.93,58.81,0.5881
1/4/2012,12-Apr,Supermarkets,ISX,Eta,12,Standard,Eta 12 Pack Standard,733,34493,4.48,0.0448,87.63,47.06,0.4706
1/4/2012,12-Apr,Supermarkets,ISX,Omicron,8,Standard,Omicron 8 Pack Standard,47877,2910817,48.7,0.487,7395.23,60.8,0.608
1/4/2012,12-Apr,Supermarkets,ISX,Omicron,12,Low,Omicron 12 Pack Low,439,38112,11.88,0.1188,96.83,86.82,0.8682
1/4/2012,12-Apr,Supermarkets,ISX,Omicron,12,High,Omicron 12 Pack High,2903,259288,42.23,0.4223,658.75,89.32,0.8932
1/4/2012,12-Apr,Supermarkets,ISX,Omicron,12,Standard,Omicron 12 Pack Standard,9701,698065,47.89,0.4789,1773.5,71.96,0.7196
1/4/2012,12-Apr,Supermarkets,ISX,Omicron,18,Standard,Omicron 18 Pack Standard,16148,994101,49.53,0.4953,2525.62,61.56,0.6156
1/4/2012,12-Apr,Supermarkets,ISX,Sigma,12,High,Sigma 12 Pack High,614,100529,20.46,0.2046,255.41,163.73,1.6373
1/4/2012,12-Apr,Supermarkets,ISX,Sigma,12,Standard,Sigma 12 Pack Standard,1271,188791,34.52,0.3452,479.65,148.54,1.4854
1/4/2012,12-Apr,Supermarkets,ISX,Tau,12,Standard,Tau 12 Pack Standard,336,26623,15.35,0.1535,67.64,79.24,0.7924
1/4/2012,12-Apr,Supermarkets,ISB,Epsilon,12,Standard,Epsilon 12 Pack Standard,454,25973,7.58,0.0758,65.99,57.21,0.5721
1/4/2012,12-Apr,Supermarkets,ISB,Iota,12,High,Iota 12 Pack High,306,30991,14.96,0.1496,78.74,101.28,1.0128
1/4/2012,12-Apr,Supermarkets,ISB,Iota,12,Standard,Iota 12 Pack Standard,1105,98654,33.44,0.3344,250.64,89.28,0.8928
1/4/2012,12-Apr,Supermarkets,ISB,Lambda,8,Standard,Lambda 8 Pack Standard,531,34500,13.76,0.1376,87.65,64.97,0.6497
1/4/2012,12-Apr,Supermarkets,ISB,Lambda,12,Standard,Lambda 12 Pack Standard,2220,131621,29.67,0.2967,334.4,59.29,0.5929
1/4/2012,12-Apr,Supermarkets,ISB,Mu,12,Standard,Mu 12 Pack Standard,459,74545,15.49,0.1549,189.39,162.41,1.6241
1/4/2012,12-Apr,Supermarkets,ISB,Theta,6,Standard,Theta 6 Pack Standard,308,32127,8.63,0.0863,81.62,104.31,1.0431
1/4/2012,12-Apr,Supermarkets,ISB,Theta,8,Standard,Theta 8 Pack Standard,5858,405559,37.5,0.375,1030.36,69.23,0.6923
1/4/2012,12-Apr,Supermarkets,ISB,Theta,12,Low,Theta 12 Pack Low,256,23661,9.18,0.0918,60.11,92.43,0.9243
1/4/2012,12-Apr,Supermarkets,ISB,Theta,12,High,Theta 12 Pack High,1496,145169,24.93,0.2493,368.81,97.04,0.9704
1/4/2012,12-Apr,Supermarkets,ISB,Theta,12,Standard,Theta 12 Pack Standard,8631,659660,52.04,0.5204,1675.93,76.43,0.7643
1/4/2012,12-Apr,Supermarkets,ISB,Theta,18,Standard,Theta 18 Pack Standard,41612,2440109,50.78,0.5078,6199.35,58.64,0.5864
1/4/2012,12-Apr,Supermarkets,PickUp,Gamma,12,Standard,Gamma 12 Pack Standard,1049,74167,26.22,0.2622,188.43,70.7,0.707
1/4/2012,12-Apr,Supermarkets,CabChasis,Alpha,12,Standard,Alpha 12 Pack Standard,3094,237045,35.86,0.3586,602.24,76.61,0.7661
1/4/2012,12-Apr,Supermarkets,CabChasis,Alpha,18,Standard,Alpha 18 Pack Standard,966,67393,13.5,0.135,171.22,69.77,0.6977
1/4/2012,12-Apr,Supermarkets,ISF,Beta,8,Standard,Beta 8 Pack Standard,2512,271027,41.59,0.4159,688.57,107.89,1.0789
1/4/2012,12-Apr,Supermarkets,ISF,Beta,12,Low,Beta 12 Pack Low,286,35818,5.51,0.0551,91,125.24,1.2524
1/4/2012,12-Apr,Supermarkets,ISF,Beta,12,High,Beta 12 Pack High,1289,165467,23.74,0.2374,420.38,128.37,1.2837
1/4/2012,12-Apr,Supermarkets,ISF,Beta,12,Standard,Beta 12 Pack Standard,7523,785495,48.31,0.4831,1995.63,104.41,1.0441
1/4/2012,12-Apr,Supermarkets,ISF,Beta,18,Standard,Beta 18 Pack Standard,3257,329140,29.54,0.2954,836.21,101.06,1.0106
1/4/2012,12-Apr,Supermarkets,ISF,Beta,60,Standard,Beta 60 Pack Standard,192,24506,3.26,0.0326,62.26,127.64,1.2764
1/4/2012,12-Apr,Supermarkets,Ventura,Omega,12,Standard,Omega 12 Pack Standard,1366,86866,29.5,0.295,220.69,63.59,0.6359
1/4/2012,12-Apr,Supermarkets,ISL,Kappa,8,Standard,Kappa 8 Pack Standard,12736,783782,36.27,0.3627,1991.28,61.54,0.6154
1/4/2012,12-Apr,Supermarkets,ISL,Kappa,12,Standard,Kappa 12 Pack Standard,5468,405785,42.36,0.4236,1030.94,74.21,0.7421
1/4/2012,12-Apr,Supermarkets,ISL,Kappa,18,Standard,Kappa 18 Pack Standard,2578,170763,30.88,0.3088,433.84,66.24,0.6624
1/4/2012,12-Apr,Supermarkets,Vanguard,Pi,12,High,Pi 12 Pack High,478,36667,11.93,0.1193,93.16,76.71,0.7671
1/5/2012,12-May,Hypermarkets,ISX,Delta,12,Standard,Delta 12 Pack Standard,1897,103838,96.24,0.9624,263.81,54.74,0.5474
1/5/2012,12-May,Hypermarkets,ISX,Eta,12,Standard,Eta 12 Pack Standard,619,28985,14.61,0.1461,73.64,46.83,0.4683
1/5/2012,12-May,Hypermarkets,ISX,Omicron,8,Standard,Omicron 8 Pack Standard,275,23462,30.92,0.3092,59.61,85.32,0.8532
1/5/2012,12-May,Hypermarkets,ISX,Omicron,12,Low,Omicron 12 Pack Low,281,24293,40.29,0.4029,61.72,86.45,0.8645
1/5/2012,12-May,Hypermarkets,ISX,Omicron,12,High,Omicron 12 Pack High,2316,203767,98.56,0.9856,517.69,87.98,0.8798
1/5/2012,12-May,Hypermarkets,ISX,Omicron,12,Standard,Omicron 12 Pack Standard,2786,200819,83.78,0.8378,510.2,72.08,0.7208
1/5/2012,12-May,Hypermarkets,ISX,Omicron,18,Standard,Omicron 18 Pack Standard,14206,871712,98.37,0.9837,2214.68,61.36,0.6136
1/5/2012,12-May,Hypermarkets,ISX,Sigma,12,High,Sigma 12 Pack High,536,87182,93.63,0.9363,221.5,162.65,1.6265
1/5/2012,12-May,Hypermarkets,ISX,Sigma,12,Standard,Sigma 12 Pack Standard,856,125984,95.81,0.9581,320.08,147.18,1.4718
1/5/2012,12-May,Hypermarkets,ISX,Tau,12,Standard,Tau 12 Pack Standard,694,50559,92.4,0.924,128.45,72.85,0.7285
1/5/2012,12-May,Hypermarkets,ISB,Epsilon,12,Standard,Epsilon 12 Pack Standard,572,30871,48.41,0.4841,78.43,53.97,0.5397
1/5/2012,12-May,Hypermarkets,ISB,Iota,12,High,Iota 12 Pack High,443,43546,94.18,0.9418,110.63,98.3,0.983
1/5/2012,12-May,Hypermarkets,ISB,Iota,12,Standard,Iota 12 Pack Standard,1073,94771,97.11,0.9711,240.77,88.32,0.8832
1/5/2012,12-May,Hypermarkets,ISB,Lambda,8,Standard,Lambda 8 Pack Standard,816,49801,72.08,0.7208,126.53,61.03,0.6103
1/5/2012,12-May,Hypermarkets,ISB,Lambda,12,Standard,Lambda 12 Pack Standard,2742,154216,97.96,0.9796,391.8,56.24,0.5624
1/5/2012,12-May,Hypermarkets,ISB,Mu,12,Standard,Mu 12 Pack Standard,179,27168,48.86,0.4886,69.02,151.78,1.5178
1/5/2012,12-May,Hypermarkets,ISB,Theta,6,Standard,Theta 6 Pack Standard,171,17472,18.09,0.1809,44.39,102.18,1.0218
1/5/2012,12-May,Hypermarkets,ISB,Theta,8,Standard,Theta 8 Pack Standard,580,53165,98.13,0.9813,135.07,91.66,0.9166
1/5/2012,12-May,Hypermarkets,ISB,Theta,12,Low,Theta 12 Pack Low,510,43945,69.58,0.6958,111.65,86.17,0.8617
1/5/2012,12-May,Hypermarkets,ISB,Theta,12,High,Theta 12 Pack High,1639,151554,97.91,0.9791,385.04,92.47,0.9247
1/5/2012,12-May,Hypermarkets,ISB,Theta,12,Standard,Theta 12 Pack Standard,5251,385707,99.46,0.9946,979.93,73.45,0.7345
1/5/2012,12-May,Hypermarkets,ISB,Theta,18,Standard,Theta 18 Pack Standard,22942,1406545,99.74,0.9974,3573.47,61.31,0.6131
1/5/2012,12-May,Hypermarkets,PickUp,Gamma,12,Standard,Gamma 12 Pack Standard,1667,105475,97.4,0.974,267.97,63.27,0.6327
1/5/2012,12-May,Hypermarkets,CabChasis,Alpha,12,Standard,Alpha 12 Pack Standard,719,60470,60.19,0.6019,153.63,84.1,0.841
1/5/2012,12-May,Hypermarkets,CabChasis,Alpha,18,Standard,Alpha 18 Pack Standard,2291,164794,94.82,0.9482,418.67,71.93,0.7193
1/5/2012,12-May,Hypermarkets,ISF,Beta,8,Standard,Beta 8 Pack Standard,2042,215839,99.55,0.9955,548.36,105.7,1.057
1/5/2012,12-May,Hypermarkets,ISF,Beta,12,Low,Beta 12 Pack Low,351,41325,46.32,0.4632,104.99,117.74,1.1774
1/5/2012,12-May,Hypermarkets,ISF,Beta,12,High,Beta 12 Pack High,2227,258790,94.83,0.9483,657.48,116.21,1.1621
1/5/2012,12-May,Hypermarkets,ISF,Beta,12,Standard,Beta 12 Pack Standard,3944,410219,99.79,0.9979,1042.21,104.01,1.0401
1/5/2012,12-May,Hypermarkets,ISF,Beta,18,Standard,Beta 18 Pack Standard,5215,489862,96.35,0.9635,1244.54,93.93,0.9393
1/5/2012,12-May,Hypermarkets,ISF,Beta,60,Standard,Beta 60 Pack Standard,571,58746,31.76,0.3176,149.25,102.88,1.0288
1/5/2012,12-May,Hypermarkets,Ventura,Omega,12,Standard,Omega 12 Pack Standard,1337,77903,80.84,0.8084,197.92,58.27,0.5827
1/5/2012,12-May,Hypermarkets,ISL,Kappa,8,Standard,Kappa 8 Pack Standard,947,73923,95.66,0.9566,187.81,78.06,0.7806
1/5/2012,12-May,Hypermarkets,ISL,Kappa,12,Standard,Kappa 12 Pack Standard,2790,196741,98.36,0.9836,499.84,70.52,0.7052
1/5/2012,12-May,Hypermarkets,ISL,Kappa,18,Standard,Kappa 18 Pack Standard,4911,310874,94.82,0.9482,789.81,63.3,0.633
1/5/2012,12-May,Hypermarkets,Vanguard,Pi,12,High,Pi 12 Pack High,353,29722,66.29,0.6629,75.51,84.2,0.842
1/5/2012,12-May,Supermarkets,ISX,Delta,12,Standard,Delta 12 Pack Standard,809,46925,18.14,0.1814,119.22,58,0.58
1/5/2012,12-May,Supermarkets,ISX,Eta,12,Standard,Eta 12 Pack Standard,565,26479,3.65,0.0365,67.27,46.87,0.4687
1/5/2012,12-May,Supermarkets,ISX,Omicron,8,Standard,Omicron 8 Pack Standard,4975,332055,21.3,0.213,843.62,66.74,0.6674
1/5/2012,12-May,Supermarkets,ISX,Omicron,12,Low,Omicron 12 Pack Low,332,31385,7.1,0.071,79.73,94.53,0.9453
1/5/2012,12-May,Supermarkets,ISX,Omicron,12,High,Omicron 12 Pack High,1913,178232,29.05,0.2905,452.82,93.17,0.9317
1/5/2012,12-May,Supermarkets,ISX,Omicron,12,Standard,Omicron 12 Pack Standard,5437,403208,32.18,0.3218,1024.39,74.16,0.7416
1/5/2012,12-May,Supermarkets,ISX,Omicron,18,Standard,Omicron 18 Pack Standard,8350,537947,35.61,0.3561,1366.71,64.42,0.6442
1/5/2012,12-May,Supermarkets,ISX,Sigma,12,High,Sigma 12 Pack High,338,57282,13.14,0.1314,145.53,169.47,1.6947
1/5/2012,12-May,Supermarkets,ISX,Sigma,12,Standard,Sigma 12 Pack Standard,799,124005,21.92,0.2192,315.05,155.2,1.552
1/5/2012,12-May,Supermarkets,ISX,Tau,12,Standard,Tau 12 Pack Standard,293,23635,11.36,0.1136,60.05,80.67,0.8067
1/5/2012,12-May,Supermarkets,ISB,Epsilon,12,Standard,Epsilon 12 Pack Standard,351,20206,6.25,0.0625,51.34,57.57,0.5757
1/5/2012,12-May,Supermarkets,ISB,Iota,12,High,Iota 12 Pack High,273,27722,11.09,0.1109,70.43,101.55,1.0155
1/5/2012,12-May,Supermarkets,ISB,Iota,12,Standard,Iota 12 Pack Standard,953,86864,24.98,0.2498,220.69,91.15,0.9115
1/5/2012,12-May,Supermarkets,ISB,Lambda,8,Standard,Lambda 8 Pack Standard,389,25159,10.66,0.1066,63.92,64.68,0.6468
1/5/2012,12-May,Supermarkets,ISB,Lambda,12,Standard,Lambda 12 Pack Standard,1822,108704,22.77,0.2277,276.17,59.66,0.5966
1/5/2012,12-May,Supermarkets,ISB,Mu,12,Standard,Mu 12 Pack Standard,302,49893,9.02,0.0902,126.76,165.21,1.6521
1/5/2012,12-May,Supermarkets,ISB,Theta,6,Standard,Theta 6 Pack Standard,252,26473,7.18,0.0718,67.25,105.05,1.0505
1/5/2012,12-May,Supermarkets,ISB,Theta,8,Standard,Theta 8 Pack Standard,1666,140885,34.64,0.3464,357.93,84.56,0.8456
1/5/2012,12-May,Supermarkets,ISB,Theta,12,Low,Theta 12 Pack Low,193,17650,7.48,0.0748,44.84,91.45,0.9145
1/5/2012,12-May,Supermarkets,ISB,Theta,12,High,Theta 12 Pack High,1124,108205,18.77,0.1877,274.91,96.27,0.9627
1/5/2012,12-May,Supermarkets,ISB,Theta,12,Standard,Theta 12 Pack Standard,7062,554819,39.43,0.3943,1409.57,78.56,0.7856
1/5/2012,12-May,Supermarkets,ISB,Theta,18,Standard,Theta 18 Pack Standard,18667,1166324,35.87,0.3587,2963.17,62.48,0.6248
1/5/2012,12-May,Supermarkets,PickUp,Gamma,12,Standard,Gamma 12 Pack Standard,772,55072,19,0.19,139.91,71.34,0.7134
1/5/2012,12-May,Supermarkets,CabChasis,Alpha,12,Standard,Alpha 12 Pack Standard,5512,407323,40.89,0.4089,1034.84,73.9,0.739
1/5/2012,12-May,Supermarkets,CabChasis,Alpha,18,Standard,Alpha 18 Pack Standard,595,44747,9.57,0.0957,113.68,75.21,0.7521
1/5/2012,12-May,Supermarkets,ISF,Beta,8,Standard,Beta 8 Pack Standard,1703,188924,44.43,0.4443,479.98,110.94,1.1094
1/5/2012,12-May,Supermarkets,ISF,Beta,12,Low,Beta 12 Pack Low,182,23049,4.38,0.0438,58.56,126.64,1.2664
1/5/2012,12-May,Supermarkets,ISF,Beta,12,High,Beta 12 Pack High,1513,189452,19.57,0.1957,481.33,125.22,1.2522
1/5/2012,12-May,Supermarkets,ISF,Beta,12,Standard,Beta 12 Pack Standard,4319,481286,35.25,0.3525,1222.76,111.43,1.1143
1/5/2012,12-May,Supermarkets,ISF,Beta,18,Standard,Beta 18 Pack Standard,2751,278540,23.74,0.2374,707.66,101.25,1.0125
1/5/2012,12-May,Supermarkets,ISF,Beta,60,Standard,Beta 60 Pack Standard,196,24964,2.73,0.0273,63.42,127.37,1.2737
1/5/2012,12-May,Supermarkets,Ventura,Omega,12,Standard,Omega 12 Pack Standard,2107,123086,20.13,0.2013,312.71,58.42,0.5842
1/5/2012,12-May,Supermarkets,ISL,Kappa,8,Standard,Kappa 8 Pack Standard,48851,3023493,70.96,0.7096,7681.49,61.89,0.6189
1/5/2012,12-May,Supermarkets,ISL,Kappa,12,Standard,Kappa 12 Pack Standard,4855,358792,32.11,0.3211,911.55,73.9,0.739
1/5/2012,12-May,Supermarkets,ISL,Kappa,18,Standard,Kappa 18 Pack Standard,1600,108377,20.53,0.2053,275.34,67.74,0.6774
1/5/2012,12-May,Supermarkets,Vanguard,Pi,12,High,Pi 12 Pack High,166,14133,5.46,0.0546,35.9,85.14,0.8514
1/6/2012,12-Jun,Hypermarkets,ISX,Delta,12,Standard,Delta 12 Pack Standard,2552,133925,98.52,0.9852,340.25,52.48,0.5248
1/6/2012,12-Jun,Hypermarkets,ISX,Eta,12,Standard,Eta 12 Pack Standard,782,34980,15.66,0.1566,88.87,44.73,0.4473
1/6/2012,12-Jun,Hypermarkets,ISX,Omicron,8,Standard,Omicron 8 Pack Standard,316,27757,31.32,0.3132,70.52,87.84,0.8784
1/6/2012,12-Jun,Hypermarkets,ISX,Omicron,12,Low,Omicron 12 Pack Low,451,40214,42.37,0.4237,102.17,89.17,0.8917
1/6/2012,12-Jun,Hypermarkets,ISX,Omicron,12,High,Omicron 12 Pack High,2032,188231,98.81,0.9881,478.22,92.63,0.9263
1/6/2012,12-Jun,Hypermarkets,ISX,Omicron,12,Standard,Omicron 12 Pack Standard,2440,179878,79.59,0.7959,457,73.72,0.7372
1/6/2012,12-Jun,Hypermarkets,ISX,Omicron,18,Standard,Omicron 18 Pack Standard,35578,2100036,98.22,0.9822,5335.36,59.03,0.5903
1/6/2012,12-Jun,Hypermarkets,ISX,Sigma,12,High,Sigma 12 Pack High,717,114298,95.05,0.9505,290.39,159.41,1.5941
1/6/2012,12-Jun,Hypermarkets,ISX,Sigma,12,Standard,Sigma 12 Pack Standard,1072,153105,97.99,0.9799,388.98,142.82,1.4282
1/6/2012,12-Jun,Hypermarkets,ISX,Tau,12,Standard,Tau 12 Pack Standard,620,46156,94.98,0.9498,117.26,74.45,0.7445
1/6/2012,12-Jun,Hypermarkets,ISB,Epsilon,12,Standard,Epsilon 12 Pack Standard,644,35248,43.55,0.4355,89.55,54.73,0.5473
1/6/2012,12-Jun,Hypermarkets,ISB,Iota,12,High,Iota 12 Pack High,613,60202,95.51,0.9551,152.95,98.21,0.9821
1/6/2012,12-Jun,Hypermarkets,ISB,Iota,12,Standard,Iota 12 Pack Standard,1056,93651,97.57,0.9757,237.93,88.68,0.8868
1/6/2012,12-Jun,Hypermarkets,ISB,Lambda,8,Standard,Lambda 8 Pack Standard,976,59299,73.44,0.7344,150.65,60.76,0.6076
1/6/2012,12-Jun,Hypermarkets,ISB,Lambda,12,Standard,Lambda 12 Pack Standard,3291,186287,98.39,0.9839,473.28,56.6,0.566
1/6/2012,12-Jun,Hypermarkets,ISB,Mu,12,Standard,Mu 12 Pack Standard,135,20995,39.29,0.3929,53.34,155.52,1.5552
1/6/2012,12-Jun,Hypermarkets,ISB,Theta,6,Standard,Theta 6 Pack Standard,202,20549,18.77,0.1877,52.21,101.73,1.0173
1/6/2012,12-Jun,Hypermarkets,ISB,Theta,8,Standard,Theta 8 Pack Standard,808,74585,88,0.88,189.49,92.31,0.9231
1/6/2012,12-Jun,Hypermarkets,ISB,Theta,12,Low,Theta 12 Pack Low,938,80843,79.57,0.7957,205.39,86.19,0.8619
1/6/2012,12-Jun,Hypermarkets,ISB,Theta,12,High,Theta 12 Pack High,2154,199246,99.34,0.9934,506.21,92.5,0.925
1/6/2012,12-Jun,Hypermarkets,ISB,Theta,12,Standard,Theta 12 Pack Standard,4149,315302,99.64,0.9964,801.05,75.99,0.7599
1/6/2012,12-Jun,Hypermarkets,ISB,Theta,18,Standard,Theta 18 Pack Standard,24490,1495464,99.41,0.9941,3799.38,61.06,0.6106
1/6/2012,12-Jun,Hypermarkets,PickUp,Gamma,12,Standard,Gamma 12 Pack Standard,1879,118758,99.01,0.9901,301.72,63.2,0.632
